"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cluster","gene_name"
"ENSG00000163617",134.848542555595,-0.169331190635115,0.459727697211269,14.4961986463867,0.000711525484423376,0.0113994551175141,2,"CCDC191"
"ENSG00000163703",198.433082370861,0.125903725834397,0.27337005952559,11.9038574587065,0.0026008194010555,0.0236199980757357,2,"CRELD1"
"ENSG00000163714",1105.57620812954,0.00333395058734291,0.132584078778806,12.9572456651254,0.00153592444862004,0.0176747402510541,2,"U2SURP"
"ENSG00000163872",313.437038150947,-0.301968612345858,0.201705145844894,11.3390452415491,0.00344951160828929,0.0279420978494268,2,"YEATS2"
"ENSG00000163913",284.467599696645,0.044688175759385,0.389170033014413,14.9972571895479,0.000553843393288692,0.00981460086009859,2,"IFT122"
"ENSG00000164010",270.161295327575,-0.20461115198022,0.161489656885874,11.650043651365,0.00295273970611079,0.025524809983432,2,"ERMAP"
"ENSG00000164050",1572.38055792837,-0.194516630511382,0.202122861873233,13.120011137503,0.00141587782565311,0.0171312187050971,2,"PLXNB1"
"ENSG00000164294",112.031228971091,0.279984577477319,0.591940034001332,11.2833868743172,0.0035468569383009,0.028450889990416,2,"GPX8"
"ENSG00000164347",787.563276194632,0.0728167920595623,0.264504715125443,10.2823052506515,0.0058509418814298,0.0386877117172347,2,"GFM2"
"ENSG00000164418",64.1154966958578,0.415691183589137,0.504173976845907,9.56521922051411,0.00837411724626776,0.0480778893074247,2,"GRIK2"
"ENSG00000164663",127.881554754607,0.355230436751335,0.22363338847672,11.9742958310601,0.00251081490413,0.0232160505715073,2,"USP49"
"ENSG00000164877",361.380257186234,-0.104627046676418,0.255888315413827,21.8954046315372,1.75984044589945e-05,0.00143081017850422,2,"MICALL2"
"ENSG00000164934",528.642489198154,0.291303985039459,0.185155502861055,9.9751209835722,0.00682228723407426,0.0426131792724332,2,"DCAF13"
"ENSG00000165124",319.540867134746,-0.0655326364388403,0.433659259551072,9.45024045181714,0.00886964748439606,0.0498259964086359,2,"SVEP1"
"ENSG00000165140",2076.11239243803,0.335851111539923,0.285946246632194,9.53431406766879,0.0085045238974722,0.0485288632298728,2,"FBP1"
"ENSG00000165238",437.027624042945,0.369877734944062,0.291476872370673,22.9961336132036,1.01496959701815e-05,0.0010485163194131,2,"WNK2"
"ENSG00000165533",279.954567663784,0.0353419405514488,0.29739471026834,10.8718004006391,0.00435731080254918,0.0323323029653707,2,"TTC8"
"ENSG00000165792",255.753417548689,0.128937936615702,0.25309689687273,13.4157598033643,0.00122125055313496,0.0158344539933367,2,"METTL17"
"ENSG00000165816",208.669192481413,0.150066513837543,0.369281837983463,11.7690568145383,0.00278215796146945,0.0246994146255678,2,"VWA2"
"ENSG00000165819",181.337253259573,-0.172407392306048,0.238712989391682,9.55908024357331,0.00839986099245842,0.048156176046494,2,"METTL3"
"ENSG00000165868",17.8253781500018,-0.724004256048312,0.843312008796701,10.7820839268599,0.0045572224019303,0.0331654216652092,2,"HSPA12A"
"ENSG00000166405",67.3907687067449,-0.0737588694131943,0.330237585378447,19.8887312503131,4.7997308326664e-05,0.00246319089731902,2,"RIC3"
"ENSG00000166436",151.661266679195,-0.237907643049629,0.291047426804036,17.5048996326977,0.000158073599093508,0.00479097686474775,2,"TRIM66"
"ENSG00000166479",678.371295264925,0.08925465492212,0.149628774028532,14.8704017678851,0.000590110421233594,0.0101353600086348,2,"TMX3"
"ENSG00000166670",2954.8903293908,0.596738444399093,0.577881783425423,12.058287810703,0.00240755419088419,0.0226102595175776,2,"MMP10"
"ENSG00000166801",547.301535435901,-0.169121853934523,0.176374630624047,15.1725244876626,0.000507373954287967,0.00934513019128528,2,"FAM111A"
"ENSG00000166869",152.806187048271,0.0898107317973857,0.737660685276418,10.4901914456218,0.00527331689374143,0.0360438883741583,2,"CHP2"
"ENSG00000167037",58.4350146137753,-0.181341215984367,0.553108469944521,12.4577976823958,0.00197162177039956,0.0205010004871154,2,"SGSM1"
"ENSG00000167286",49.0745302268813,-1.69000930910104,0.684475586698317,10.5857177595892,0.00502736705717642,0.0350118240533667,2,"CD3D"
"ENSG00000167371",38.7067866512231,-0.689175185225897,0.61076449768041,19.8333498381639,4.93449602900398e-05,0.00249251360957467,2,"PRRT2"
"ENSG00000167535",249.620782271253,-0.301531490231906,0.312633083374809,14.7582400550992,0.000624149879113139,0.0104193078980178,2,"CACNB3"
"ENSG00000167555",143.984283446563,0.196554126233788,0.249839805545281,11.1489545559866,0.00379345798795176,0.0296696220493523,2,"ZNF528"
"ENSG00000167702",102.306277816457,0.287623390019962,0.245541049512033,17.5260015124633,0.000156414541750376,0.00478538258597449,2,"KIFC2"
"ENSG00000167904",343.743685606401,0.164152575023469,0.250614579747985,9.9174041531715,0.00702203598538552,0.0433166229125623,2,"TMEM68"
"ENSG00000168062",254.731182511818,-1.39319348874512,0.467637794897561,10.226846581194,0.00601545498554237,0.0395290678913646,2,"BATF2"
"ENSG00000168096",144.86570695123,-0.119138813892162,0.240529061993505,11.7146760602909,0.00285884371845616,0.0251063440203708,2,"ANKS3"
"ENSG00000168395",236.054811604477,0.570249742723566,0.258634793912769,16.4065519589828,0.00027375528269839,0.00657405324202151,2,"ING5"
"ENSG00000168405",1420.45950311791,0.120397673415432,0.360263668325569,12.2764843362402,0.0021587149430121,0.0213310534337761,2,"CMAHP"
"ENSG00000168412",92.1373754053176,-0.973788900786615,0.554619299833461,12.9171025963439,0.00156706427564088,0.017974351522113,2,"MTNR1A"
"ENSG00000168434",547.954936068741,-0.000451917939058005,0.251350052681537,12.1481147779081,0.00230181487997855,0.0220608488288999,2,"COG7"
"ENSG00000168646",266.242089630242,0.371269939845589,0.435699941174526,14.3897563010825,0.000750419517955971,0.0117158234653205,2,"AXIN2"
"ENSG00000168970",33.2390849993814,-0.810742250852257,0.45447572446646,12.8901482886631,0.00158832679928105,0.0180878246598154,2,"JMJD7-PLA2G4B"
"ENSG00000169045",2064.45822867429,-0.0470876495157805,0.143721180148017,16.2994906637554,0.00028880890068397,0.0067363418395862,2,"HNRNPH1"
"ENSG00000169248",64.6640551189396,-1.84726429917823,0.67320998241057,9.9107057819084,0.0070455935146608,0.0433442951371766,2,"CXCL11"
"ENSG00000169398",1629.00247004266,0.0537220835411445,0.24530784438566,12.4162593118756,0.00201299894596668,0.0206575461005487,2,"PTK2"
"ENSG00000169515",24.6064132715326,1.0177513851965,0.965229365982075,10.6268875197279,0.00492493717953437,0.034576710321806,2,"CCDC8"
"ENSG00000169696",348.068286272009,0.149432494481746,0.212951839287623,11.1058735642068,0.00387605737627205,0.0300654299361833,2,"ASPSCR1"
"ENSG00000170271",170.62560199934,-0.00165370874199683,0.385814709093055,11.2324995611492,0.00363825982909587,0.0288539758828944,2,"FAXDC2"
"ENSG00000170324",85.7750891945977,1.00479428860675,0.768710559869046,13.6017674170102,0.00111279133004199,0.0148643134085962,2,"FRMPD2"
"ENSG00000170500",53.7200296255095,0.552569650379237,0.581468029023214,12.5475558805327,0.00188509334339388,0.0199017475710277,2,"LONRF2"
"ENSG00000170502",453.824037107349,-0.00245106354631514,0.232268151833084,9.46504142176377,0.00880425007620648,0.0496162998449766,2,"NUDT9"
"ENSG00000170509",539.686329672878,-0.348015754258202,0.816284495097668,9.46794299977722,0.00879148622804752,0.0495970760290809,2,"HSD17B13"
"ENSG00000170577",843.841981885472,0.567117446232185,0.281664888812165,11.4953476607772,0.00319019310227616,0.026782470746233,2,"SIX2"
"ENSG00000170581",1267.74208385024,-0.634002905257872,0.192229084364379,22.1453182182583,1.55312084623211e-05,0.0013260440369233,2,"STAT2"
"ENSG00000170608",127.043760343121,-1.41167397051861,0.613327205624174,20.8494369217561,2.96894598936526e-05,0.00186691548398466,2,"FOXA3"
"ENSG00000171103",164.750771888467,0.00421160844845021,0.257104525001063,15.9581111288142,0.000342562798286722,0.00753780298470742,2,"TRMT61B"
"ENSG00000171132",385.818481909764,-0.243468137877587,0.161561806644118,10.6295934712505,0.00491827836452792,0.0345757359705147,2,"PRKCE"
"ENSG00000171163",103.925873455338,0.0797916956921859,0.330344576313589,12.9711862127452,0.00152525585935022,0.0176713025044823,2,"ZNF692"
"ENSG00000171502",39.9244032001074,0.31255620735211,0.338697245124054,11.4885888757983,0.00320099225389437,0.0268306563578533,2,"COL24A1"
"ENSG00000172057",1408.55142211973,0.0263723532047387,0.201083112095863,9.82529494294437,0.00735299569331878,0.0445257748770468,2,"ORMDL3"
"ENSG00000172215",66.5706668402806,-1.68055423849233,0.693254378730302,10.199315136057,0.00609883464395378,0.0398075408076479,2,"CXCR6"
"ENSG00000172361",210.958479931,0.135201499700928,0.684690767832104,10.6800734186874,0.0047956946602615,0.03401458152033,2,"CFAP53"
"ENSG00000172613",338.231518740755,-0.227875460990515,0.225369464130095,10.3065620531955,0.00578040790725926,0.0383808469935674,2,"RAD9A"
"ENSG00000172824",149.817680396169,-0.531070918319996,0.528592077947013,15.682555104793,0.000393166428953507,0.00825064366694738,2,"CES4A"
"ENSG00000172828",84.920101492569,0.0101822892517704,0.436945346230555,30.1251149715285,2.87352116693523e-07,0.000198760209759881,2,"CES3"
"ENSG00000172955",72.2168166979316,1.21749680990216,0.731668243256651,10.7200543582799,0.00470077834273451,0.0336413327280986,2,"ADH6"
"ENSG00000173209",193.063222575767,-0.232807575760808,0.31099142401385,39.473213068688,2.68225887307927e-09,1.06680141029545e-05,2,"AHSA2P"
"ENSG00000173320",199.925823805573,-0.372946298945756,0.415092828037261,9.84815250522911,0.00726943830385712,0.0441786725792012,2,"STOX2"
"ENSG00000173531",20.9574410146827,0.534478192985832,0.67019690637219,11.1921699842612,0.00371236925816035,0.0292956758571791,2,"MST1"
"ENSG00000173588",156.023291952661,-0.347440432565666,0.382779254158947,18.1311578298642,0.000115576383806006,0.00405895075048511,2,"CEP83"
"ENSG00000174227",869.813699095486,0.157160801081059,0.137087948524367,17.4205589532824,0.000164882167319118,0.00490301009323337,2,"PIGG"
"ENSG00000174652",438.204738505245,-0.217478099218578,0.181708708379067,12.1206569224761,0.00233363425323524,0.022244330338358,2,"ZNF266"
"ENSG00000175066",733.187571076722,0.143495170531154,0.226196104386764,11.7718272112087,0.0027783067888276,0.024678996484343,2,"GK5"
"ENSG00000175265",84.2432536301607,-0.262296301680011,0.401670505033052,30.9774061780845,1.87647039342287e-07,0.000157119828889287,2,"GOLGA8A"
"ENSG00000175267",247.064176117627,0.248153332257212,0.802428855297381,10.0509329222331,0.00656852182018696,0.0415997665753799,2,"VWA3A"
"ENSG00000175455",132.952988967821,-0.0453984681162884,0.317965227343155,23.4222624301348,8.20201079324032e-06,0.00098048614960736,2,"CCDC14"
"ENSG00000175727",1989.47195171484,-0.443131164094911,0.141250233923975,10.4617689441855,0.00534879235232164,0.0364300799356487,2,"MLXIP"
"ENSG00000176083",16.9728339925269,-4.33651682288688,1.08805195929504,15.2241342991563,0.000494448701907353,0.00926159978680977,2,"ZNF683"
"ENSG00000176155",384.210580500059,0.229312636633418,0.274864728108879,23.0138130870384,1.00603707155516e-05,0.0010485163194131,2,"CCDC57"
"ENSG00000176715",313.598651478779,0.0428469011871016,0.169080415347552,14.1842471547255,0.000831629459633853,0.0124112505378189,2,"ACSF3"
"ENSG00000176928",56.9877553642411,0.269693529368286,0.415506350315987,11.5587985983209,0.00309057135955559,0.0263211454813543,2,"GCNT4"
"ENSG00000177103",51.444930407322,0.0111582134710363,0.777278434935888,9.97669377915031,0.0068169243114487,0.0426131429747888,2,"DSCAML1"
"ENSG00000177200",983.647167011503,0.165279946539487,0.126548943288709,11.1800003558891,0.00373502720006018,0.0294161127355235,2,"CHD9"
"ENSG00000177335",22.8928355143969,0.56140549464454,0.598360385010194,9.906126212787,0.00706174489044014,0.0434100847998501,2,"C8orf31"
"ENSG00000177459",320.439973369559,0.487111577285916,0.535647750672455,9.74661563728012,0.00764802512060836,0.0455872730025322,2,"ERICH5"
"ENSG00000177542",276.220496477273,0.194704725978466,0.291368907774826,10.2340834149852,0.00599372789413147,0.0394678050777059,2,"SLC25A22"
"ENSG00000178028",419.216139265612,0.018471741596066,0.157515586402718,13.1468947912253,0.00139697318218066,0.0169781866732713,2,"DMAP1"
"ENSG00000178149",344.60466158648,0.435333008138817,0.312670009230841,9.9189604498626,0.00701657392512332,0.0432997186093045,2,"DALRD3"
"ENSG00000178199",31.181347256999,-0.426038724936501,0.648507812983201,10.2460986672129,0.00595782776317148,0.039280183126521,2,"ZC3H12D"
"ENSG00000178234",370.700893890088,0.194071612366661,0.222674454947196,11.0770007077994,0.00393241965643287,0.0303380713778304,2,"GALNT11"
"ENSG00000178295",232.267489027561,-0.120531487067214,0.242481212265905,12.7354910314413,0.00171602361609034,0.0190378101174207,2,"GEN1"
"ENSG00000178467",655.21529994683,0.0634171101842092,0.35971054994541,13.2164616672694,0.00134921702855238,0.0166650226022204,2,"P4HTM"
"ENSG00000178538",132.531126535979,-0.0591096849191957,0.357495081226749,22.775339210233,1.13343841735783e-05,0.00110624980256108,2,"CA8"
"ENSG00000178921",183.841168379531,0.221290860802179,0.301016605421069,10.6586279269238,0.00484739436145254,0.0342428801689892,2,"PFAS"
"ENSG00000178980",1338.57099653539,0.442434109933346,0.23449313129692,9.52185832568762,0.00855765424789837,0.0487517851871592,2,"SELENOW"
"ENSG00000179532",102.274503718181,0.129390810446999,0.400997941953858,13.7967835478354,0.00100940747982345,0.0140742012239363,2,"DNHD1"
"ENSG00000179869",5094.9420852359,-0.321207168603416,0.310152228191352,15.4621966696607,0.000438961725284408,0.00869669002185511,2,"ABCA13"
"ENSG00000179930",26.6598629769523,1.15854963024965,0.783704790512608,9.81901375038234,0.00737612478480603,0.0445677057354649,2,"ZNF648"
"ENSG00000180891",930.553297534864,0.287070446044627,0.196640401616298,10.9002152834808,0.00429584225392733,0.032055607137772,2,"CUEDC1"
"ENSG00000180902",171.088646755832,-0.165783617072711,0.328351649093,18.4925106311027,9.64722345827211e-05,0.00372279721823705,2,"D2HGDH"
"ENSG00000181035",128.472608002901,0.221577977003081,0.390324065180397,12.6023925392574,0.00183410937480344,0.0196358317925626,2,"SLC25A42"
"ENSG00000181085",260.500186773707,0.272466015694735,0.721625318831385,10.9155254887864,0.00426308268938538,0.0319620093260452,2,"MAPK15"
"ENSG00000182179",528.62712903602,-0.230902677414486,0.266906752476647,22.615697326947,1.2276193443458e-05,0.00117651784031309,2,"UBA7"
"ENSG00000182329",190.199144275048,-0.316080566917288,0.809112461871138,9.79007233295647,0.00748363856215302,0.0449905407727936,2,"KIAA2012"
"ENSG00000182670",1686.18951433856,0.0536631774493133,0.244310289207375,11.5242923436483,0.00314435602342252,0.0265810572476325,2,"TTC3"
"ENSG00000182866",75.9612198592447,-1.39425519650653,0.638862773497302,11.572067504875,0.00307013497534993,0.0262454472449446,2,"LCK"
"ENSG00000182979",417.969106397845,0.238740512257572,0.183583049750741,42.8151841306133,5.04429985721564e-10,4.01248832142218e-06,2,"MTA1"
"ENSG00000183077",160.758140392905,0.313266724031403,0.273935249821299,10.5777976915901,0.00504731507299289,0.0351105096179466,2,"AFMID"
"ENSG00000183117",84.9697511994776,-0.0493607556268584,0.534654569140212,13.0330121543417,0.0014788269938637,0.0174931447171352,2,"CSMD1"
"ENSG00000183273",273.970334429477,-0.0860049196248226,0.498802841351739,10.7643139832912,0.00459789360808849,0.0331886975549364,2,"CCDC60"
"ENSG00000183718",92.5497639255956,-0.528087052549055,0.246235685197482,12.670358711583,0.00177282784314145,0.019357527904281,2,"TRIM52"
"ENSG00000183828",235.749632734212,0.0377803187303532,0.211497703837149,12.0804703215036,0.00238099893027787,0.0224936531958377,2,"NUDT14"
"ENSG00000183914",460.288954746191,0.240973358119319,0.722811646559924,12.0444402308133,0.00242428143150914,0.0226816848243104,2,"DNAH2"
"ENSG00000184154",265.659107539081,-0.0515184685380997,0.47944738563551,9.67858288465902,0.0079126586407455,0.046519765822476,2,"LRTOMT"
"ENSG00000184164",606.938709717913,-0.0307936643385851,0.210860663987362,11.3622484320262,0.00340972302265636,0.0278323671459415,2,"CRELD2"
"ENSG00000184178",182.077019154118,-0.0384642909888316,0.321341426840729,13.9746072127392,0.000923533386934284,0.0132843514039218,2,"SCFD2"
"ENSG00000184441",23.8455670991097,0.712160453723829,0.507049179893228,10.1086030581698,0.00638182272352898,0.0408236500637807,2,"AP001062.1"
"ENSG00000184465",106.744554172404,-0.146629700889193,0.320636380058328,18.0337893433634,0.000121342349622411,0.00416940699814889,2,"WDR27"
"ENSG00000184500",167.366567105051,0.441261282649619,0.505029658216303,9.70432693286671,0.0078114594246666,0.0461464938681845,2,"PROS1"
"ENSG00000184613",219.220796657629,-0.290106108544815,0.831959234030195,17.8184464227364,0.000135136765932012,0.00440551395330407,2,"NELL2"
"ENSG00000184867",67.5766387481476,0.409153947348886,0.582547623275181,11.1682741446098,0.00375699038241313,0.0295176944764901,2,"ARMCX2"
"ENSG00000185043",3088.11595294258,0.114303202157926,0.20846393811352,9.50787771784576,0.00861768442207797,0.0489638877370621,2,"CIB1"
"ENSG00000185065",32.001821750217,-0.296011829156621,0.530525807147805,9.64208888773362,0.00805836623109568,0.046948496535665,2,"AC000068.1"
"ENSG00000185101",117.560551891589,0.150263353487062,0.338291522947483,21.4374501397577,2.21267102664585e-05,0.00160736910332917,2,"ANO9"
"ENSG00000185189",91.0806214719154,0.59443026164396,0.407878045684514,11.4652617351406,0.00323854583083461,0.0270793842877982,2,"NRBP2"
"ENSG00000185278",325.122650534308,-0.248545868031835,0.191412693923358,12.6307750859261,0.00180826484447675,0.0195704888086533,2,"ZBTB37"
"ENSG00000185324",290.274133618387,-0.31449571681132,0.166919725167941,41.6859362757971,8.87184511392122e-10,4.70473946391242e-06,2,"CDK10"
"ENSG00000185442",650.013850581281,0.0624192660502875,0.282193156453994,10.5311231788392,0.00516649076690578,0.0356837886246678,2,"FAM174B"
"ENSG00000185513",27.6403227420737,0.416577570651624,0.773679853004574,15.7423502520479,0.000381585687355366,0.00808925379778071,2,"L3MBTL1"
"ENSG00000185684",88.6060451975028,-0.298594274716665,0.284439661126765,14.4327176855392,0.000734471883570228,0.0116459439730459,2,"EP400P1"
"ENSG00000186088",240.693606298156,-0.276418051896651,0.251218081712941,9.49429808271765,0.00867639602209683,0.0491920115165853,2,"GSAP"
"ENSG00000186166",118.331035973927,-0.384761394737288,0.210384394015353,21.4525390270317,2.19604046783722e-05,0.00160260586251479,2,"CCDC84"
"ENSG00000186376",194.261932878679,-0.0445011314296469,0.224636209033628,10.0578950111777,0.00654569625506667,0.041488239729823,2,"ZNF75D"
"ENSG00000186409",152.852557503041,-0.0710681129253511,0.572512948747064,9.44767598378644,0.00888102774262259,0.0498523483821226,2,"CCDC30"
"ENSG00000186472",450.418414725724,-0.360083425467745,0.266241379690422,10.45247167859,0.00537371480666755,0.0365343713073821,2,"PCLO"
"ENSG00000187492",193.217063724352,-0.233190071911526,0.795944840679302,11.1072224916215,0.00387344399765782,0.0300654299361833,2,"CDHR4"
"ENSG00000187510",444.751888254799,-0.245307308426288,0.375210056619578,16.5335772477775,0.000256908999354268,0.00638167266554142,2,"PLEKHG7"
"ENSG00000187535",628.932461899001,-0.121787550518634,0.501093922804271,10.5851768138504,0.00502872700747645,0.0350118240533667,2,"IFT140"
"ENSG00000187860",245.606867288272,0.163625391846274,0.394743356768677,11.3204317809658,0.00348176513710875,0.0281358853365904,2,"CCDC157"
"ENSG00000188175",138.850326964872,0.115824883169544,0.706436901942112,14.5683631665521,0.000686309693900607,0.011118636375015,2,"HEPACAM2"
"ENSG00000188242",303.237719052837,0.000550247937088018,0.306360437737989,28.879257082873,5.35733746210999e-07,0.000293896143740372,2,"AC010442.1"
"ENSG00000188352",413.169833412541,-0.227758894029293,0.314450928368066,12.5394174867508,0.00189277978758714,0.0199286787827425,2,"FOCAD"
"ENSG00000188596",133.619554234205,0.127625408267917,0.689431914457053,9.74053779615463,0.00767130221211404,0.0457088939672368,2,"CFAP54"
"ENSG00000188735",222.100359234091,-0.111026708088299,0.238976446631528,13.7947657098291,0.00101042640413137,0.0140756643916651,2,"TMEM120B"
"ENSG00000188747",143.177673697146,0.406710029710566,0.343556383170505,19.1152558168769,7.06602125169711e-05,0.00312259255814581,2,"NOXA1"
"ENSG00000189157",65.253633345226,-0.299264317575682,0.601321455562484,12.9548693415276,0.00153775045995956,0.0176763526499254,2,"FAM47E"
"ENSG00000196090",153.455197638658,-0.900109457285672,0.570882705285512,19.2189262801547,6.7090833015551e-05,0.00301510752102938,2,"PTPRT"
"ENSG00000196123",94.34024264331,-0.202624867571146,0.285455707418139,10.9860297455772,0.00411541799027317,0.031314190525671,2,"KIAA0895L"
"ENSG00000196187",905.044449380588,-0.106157855796816,0.166485657669341,24.1570603988636,5.68016543694984e-06,0.000860626208918429,2,"TMEM63A"
"ENSG00000196220",450.584408654413,0.236129595364994,0.378131315946387,9.47495157490567,0.00876073224905223,0.0494586548439219,2,"SRGAP3"
"ENSG00000196367",1229.49678524194,-0.378365089744971,0.153423361153705,13.0073146994985,0.00149795063293197,0.0176039284979371,2,"TRRAP"
"ENSG00000196458",106.633434152616,0.499064335851804,0.368001670277938,9.59202479678385,0.00826262951911016,0.0477133114408434,2,"ZNF605"
"ENSG00000196476",215.683931846982,-0.567783629021548,0.665353293767886,12.2253829944875,0.00221458224220484,0.0216411479675902,2,"C20orf96"
"ENSG00000196693",387.328074378934,-0.342180984650058,0.326826964735718,10.8510439059201,0.00440276752442862,0.0324877683423631,2,"ZNF33B"
"ENSG00000196696",34.2165676929564,-0.389314637674558,0.443333656078947,13.6245522852623,0.0011001858679027,0.014745456590113,2,"AC009022.1"
"ENSG00000197046",15.2570123328338,-1.46249573104396,0.722998689341918,11.9065440882481,0.00259732802746976,0.0236193603346099,2,"SIGLEC15"
"ENSG00000197056",95.3120677033631,-0.432226746741667,0.250175614699878,15.6634336615355,0.000396943410297827,0.00828736576696605,2,"ZMYM1"
"ENSG00000197119",781.663251963995,0.415359099576012,0.245117298113213,29.484824399953,3.9577807479191e-07,0.000233201236735722,2,"SLC25A29"
"ENSG00000197162",71.8935974150366,0.336127034427071,0.341666035553951,10.0961544612064,0.00642166897184579,0.0409796757613697,2,"ZNF785"
"ENSG00000197283",310.668968353648,0.0529808760832796,0.406361276673211,9.53459884850662,0.00850331302096242,0.0485288632298728,2,"SYNGAP1"
"ENSG00000197580",64.9220690005342,-0.242381183462397,0.4653883243022,18.0856195776463,0.000118238145058482,0.00409814956369365,2,"BCO2"
"ENSG00000197603",841.880860442305,-0.0575975989452067,0.322187580395229,14.4119894199722,0.000742123631068088,0.0116779869897747,2,"CPLANE1"
"ENSG00000197702",967.044948250636,0.348622508233936,0.397126825493424,9.87004711196516,0.00719029156951857,0.0439455814750176,2,"PARVA"
"ENSG00000197893",14.3077827697607,-0.578567958621717,0.959475790310898,13.8809774805869,0.000967796480419376,0.0136859326284372,2,"NRAP"
"ENSG00000197912",677.628469762635,0.0215268023896252,0.139913052728043,34.1940251685702,3.75717806000368e-08,5.06180326120261e-05,2,"SPG7"
"ENSG00000197969",758.106130230153,-0.118173059855203,0.223799440569312,12.3104653602689,0.00212234709985264,0.021155651636313,2,"VPS13A"
"ENSG00000197978",15.2948986822186,-0.322073399149428,0.533989217646109,12.1960340402439,0.00224731969367146,0.0217605654331219,2,"GOLGA6L9"
"ENSG00000198040",216.856329646047,-0.223327196324043,0.270383307147155,10.2058571731543,0.00607891783459313,0.0397654209829532,2,"ZNF84"
"ENSG00000198089",279.41046697867,0.00327139441270118,0.244337843518255,12.7074398626642,0.00174026142753426,0.0191906115482466,2,"SFI1"
"ENSG00000198130",225.688513176982,-0.199528202692573,0.268978829989052,9.93375484494675,0.00696486243757275,0.0431011640330036,2,"HIBCH"
"ENSG00000198157",206.139846083344,0.515514936360511,0.251350146575573,10.6725593189246,0.00481374621337497,0.0340970118025746,2,"HMGN5"
"ENSG00000198286",307.99492161125,-0.0910601305408926,0.433859332077574,9.83652277207091,0.00731183225583196,0.0443645840419644,2,"CARD11"
"ENSG00000198466",298.430994716004,-0.0359831169929848,0.174862242893942,9.70044325519535,0.00782664275696185,0.0462018774102064,2,"ZNF587"
"ENSG00000198496",54.323796189471,0.636174521569348,0.41045429949697,10.3198094544497,0.00574224673937663,0.0382525614380388,2,"NBR2"
"ENSG00000198682",492.548401857158,-0.318205220956182,0.24291449598704,13.2418662163853,0.00133218729059622,0.0165835427277741,2,"PAPSS2"
"ENSG00000198690",156.635768985574,0.0688857738151835,0.299710704145021,21.1486575595039,2.55639147806122e-05,0.00170165824370192,2,"FAN1"
"ENSG00000198707",230.78228665775,0.135508914943416,0.407205207030872,17.2233438283718,0.000181969418689256,0.00522554419120464,2,"CEP290"
"ENSG00000198799",252.047814975156,0.0452624578352967,0.196074333425783,11.162155674543,0.00376850149763708,0.0295772522574782,2,"LRIG2"
"ENSG00000198821",20.4561514518007,-3.63606321556096,0.899849989379109,16.7820751561198,0.000226891738294523,0.00592712752795988,2,"CD247"
"ENSG00000198838",26.5846656577881,1.29679973149458,0.995331314306765,14.1071310931977,0.00086432167744034,0.0127319384874059,2,"RYR3"
"ENSG00000198851",77.182817951455,-2.01768991873841,0.642078528939263,13.0052032092342,0.00149953292212099,0.0176059551719726,2,"CD3E"
"ENSG00000198917",312.996355913218,0.0433425181729965,0.226186737931373,11.3685244648341,0.00339904002635362,0.0277736660396814,2,"SPOUT1"
"ENSG00000198947",406.248331406996,-0.062404876673183,0.362514875382733,12.8826912413644,0.00159425996742037,0.0181164870154933,2,"DMD"
"ENSG00000198963",32.1497656419902,-0.726576324063572,0.835121849640382,10.3596155551703,0.00562908834737052,0.0378180601851004,2,"RORB"
"ENSG00000203780",317.762107484463,0.0145009409876157,0.462976370731107,9.58306299362994,0.00829973662330515,0.0478581043639586,2,"FANK1"
"ENSG00000203799",18.1340844050025,0.879760307586869,0.762122298153122,23.804133687925,6.77638459398812e-06,0.000878005057100542,2,"CCDC162P"
"ENSG00000204084",149.26593047336,-0.258612105304702,0.239046915871139,12.7268577187528,0.00172344711113097,0.0191068432689774,2,"INPP5B"
"ENSG00000204099",38.8011403106532,-0.0722545788654188,0.566752335562375,9.63088592736028,0.0081036316682446,0.0470857108145008,2,"NEU4"
"ENSG00000204128",38.9083067470143,0.274244732998668,0.758946178474833,12.2331026781206,0.00220605078069818,0.0215967459663865,2,"C2orf72"
"ENSG00000204149",16.4095241391011,0.193645072614853,0.6999099988129,18.7972130130823,8.28394213559847e-05,0.00346813777461148,2,"AGAP6"
"ENSG00000204634",1010.19737515531,-0.015922924901956,0.320197150761172,15.1753470489662,0.000506658412277123,0.00934513019128528,2,"TBC1D8"
"ENSG00000204789",90.66699785638,0.606466056087176,0.523841970358753,17.7064302579685,0.000142921485779004,0.00457069358174142,2,"ZNF204P"
"ENSG00000204991",428.162522843721,0.00755406088506158,0.269822316026372,11.6767720217257,0.00291354125696217,0.0253395240981545,2,"SPIRE2"
"ENSG00000205981",188.635409681795,0.208574839643998,0.222357319153488,10.7806514973402,0.00456048752100214,0.0331654216652092,2,"DNAJC19"
"ENSG00000206077",29.269314166341,-0.414369743339514,0.873439489090707,12.6185334913322,0.00181936680882516,0.0196232586858301,2,"ZDHHC11B"
"ENSG00000206149",20.3337533216081,0.0513504397346327,0.471987196518349,11.9512270809963,0.00253994325056601,0.0233604980495201,2,"HERC2P9"
"ENSG00000206190",78.9378280559371,-0.216938460463589,0.584793885506779,16.6807190278276,0.000238686516386286,0.00612825875648022,2,"ATP10A"
"ENSG00000206530",482.982733084299,0.280611721169078,0.63450127355245,12.2103687687575,0.00223126992081743,0.0216711069415657,2,"CFAP44"
"ENSG00000211772",101.008505376155,-2.15836579627012,0.688752112960107,13.0528026855034,0.0014642657704128,0.0174625218452003,2,"TRBC2"
