"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sign","gene_name"
"ENSG00000140750",690.682203506381,-0.334963483970413,0.1221222256468,-2.74285440014162,0.00609076853298158,0.0404790834433896,"Downregulated","ARHGAP17"
"ENSG00000167323",2353.64961186065,-0.336918772314248,0.100127023174119,-3.36491350320435,0.000765676582151064,0.010776002824761,"Downregulated","STIM1"
"ENSG00000070413",3127.29767101389,-0.337755473141945,0.124041665105684,-2.72291953557844,0.00647078159626327,0.0422912068228453,"Downregulated","DGCR2"
"ENSG00000122705",2920.4104409268,-0.338315739683308,0.104117350642212,-3.24936946240493,0.00115661149035678,0.0142959846747557,"Downregulated","CLTA"
"ENSG00000100888",2030.55243759156,-0.341837107030119,0.118353415404374,-2.88827412256905,0.00387362129097347,0.0303867612564887,"Downregulated","CHD8"
"ENSG00000114867",8166.64056797559,-0.342295653613676,0.127867663109943,-2.67695244668203,0.00742951788375458,0.0461647261186866,"Downregulated","EIF4G1"
"ENSG00000105323",5112.27667290067,-0.343195622476035,0.119925469285009,-2.86174091727265,0.0042132115932395,0.0322255274603731,"Downregulated","HNRNPUL1"
"ENSG00000152443",678.573325730509,-0.343590476644848,0.121647182410759,-2.82448364060474,0.00473568657482905,0.0347648433366569,"Downregulated","ZNF776"
"ENSG00000115904",1348.39819879562,-0.351222429927101,0.129056806176354,-2.72145608072124,0.00649950209897304,0.0424136394104152,"Downregulated","SOS1"
"ENSG00000080845",1054.25298932732,-0.351896527829242,0.123555755369726,-2.84807880277397,0.00439840320326387,0.033110577163315,"Downregulated","DLGAP4"
"ENSG00000104064",667.411105125043,-0.352602133201138,0.131567163346552,-2.68001623073968,0.00736185904928236,0.0459949782443332,"Downregulated","GABPB1"
"ENSG00000128463",1358.70483803511,-0.353163568299401,0.126005578244251,-2.80276137945913,0.00506671415023883,0.0362040207871679,"Downregulated","EMC4"
"ENSG00000181061",1170.71511630235,-0.355469165285424,0.126209359141057,-2.81650400338486,0.00485494378950605,0.035382929334225,"Downregulated","HIGD1A"
"ENSG00000103769",5855.43207556095,-0.356332301721641,0.121195646797758,-2.94014109530074,0.00328062819980575,0.0272963701742837,"Downregulated","RAB11A"
"ENSG00000068305",1420.07990592817,-0.357230431688012,0.113935879775356,-3.13536378875867,0.00171641116383074,0.0181545930497412,"Downregulated","MEF2A"
"ENSG00000126461",1573.77004815406,-0.357850006532823,0.134180828205954,-2.6669235189364,0.00765490896990972,0.0470877082422987,"Downregulated","SCAF1"
"ENSG00000100811",2877.50045976581,-0.358815893787788,0.136039801327374,-2.63758025435741,0.00834998650306239,0.0497749716631474,"Downregulated","YY1"
"ENSG00000111684",1306.27993483147,-0.359223801895701,0.135993793221051,-2.64147203624067,0.0082546621159161,0.0494087571932075,"Downregulated","LPCAT3"
"ENSG00000134308",3139.9695474408,-0.359464290247236,0.122957729383887,-2.92347859746947,0.00346144020717115,0.0281340949173898,"Downregulated","YWHAQ"
"ENSG00000143612",3330.52665038351,-0.366237975727774,0.116644840331123,-3.13977004630572,0.00169080498455195,0.018000306936794,"Downregulated","C1orf43"
"ENSG00000104388",4971.43465269559,-0.366945158538133,0.132872383847299,-2.76163599924449,0.00575125583148765,0.0389378630801113,"Downregulated","RAB2A"
"ENSG00000197136",2026.0804398973,-0.367721093722498,0.127478884725005,-2.88456472235177,0.00391955180939296,0.0306474947917007,"Downregulated","PCNX3"
"ENSG00000143368",1146.0877611491,-0.36940111273462,0.139776478707362,-2.6427988181617,0.00822238750248898,0.0493055854570783,"Downregulated","SF3B4"
"ENSG00000078140",2066.71102201878,-0.370078371037034,0.112973631598231,-3.27579423447364,0.00105365296425507,0.0133701703067751,"Downregulated","UBE2K"
"ENSG00000004142",1927.90884280539,-0.371255221692812,0.131681363854454,-2.81934520440688,0.0048121735046637,0.0351458700068159,"Downregulated","POLDIP2"
"ENSG00000079246",6199.09174794591,-0.376440045440717,0.121027533442566,-3.11036699446045,0.00186855026409318,0.0192765173366101,"Downregulated","XRCC5"
"ENSG00000165678",5982.28036661927,-0.377069219044866,0.121495151731654,-3.10357420580616,0.00191198280563523,0.0195832698587929,"Downregulated","GHITM"
"ENSG00000169641",1066.83717624761,-0.377195618828154,0.142802409484814,-2.64138133375309,0.00825687263190289,0.0494087571932075,"Downregulated","LUZP1"
"ENSG00000080603",3435.87280955986,-0.378140907426254,0.123587068546689,-3.05971257246384,0.0022154950155627,0.0214256101955996,"Downregulated","SRCAP"
"ENSG00000175166",3894.64324986829,-0.378471938162881,0.11927231864368,-3.17317498701058,0.00150781616411699,0.0167758944825783,"Downregulated","PSMD2"
"ENSG00000136807",1204.94259210541,-0.379108861138648,0.139936498562493,-2.70914925722074,0.0067455985941599,0.0434738878592815,"Downregulated","CDK9"
"ENSG00000182934",4003.01297678344,-0.379719039465831,0.140246957717577,-2.70750286241854,0.00677914861711767,0.0435755240446874,"Downregulated","SRPRA"
"ENSG00000128989",2403.51713960929,-0.381073245500003,0.136746595183076,-2.78671103284015,0.00532459360408806,0.0372395955449388,"Downregulated","ARPP19"
"ENSG00000238227",990.22172027019,-0.381633634444287,0.14399334950268,-2.6503559765945,0.00804070012481922,0.0486643840492728,"Downregulated","TMEM250"
"ENSG00000141367",11679.6242137286,-0.384087968202651,0.106225805362771,-3.61576894513489,0.00029945739030099,0.00585802849259268,"Downregulated","CLTC"
"ENSG00000114999",460.717868974057,-0.38478312410296,0.145759979562639,-2.63984068368783,0.0082945009051174,0.0495302671521734,"Downregulated","TTL"
"ENSG00000169446",888.727863220349,-0.385298437829672,0.140626024670365,-2.73988003808564,0.00614616128714569,0.0407535039371529,"Downregulated","MMGT1"
"ENSG00000130402",15390.9224859476,-0.385392142072533,0.107591421159602,-3.58199694658591,0.000340977779135542,0.00635849432483625,"Downregulated","ACTN4"
"ENSG00000101310",2192.11998115914,-0.385448943242426,0.110457523415509,-3.48956713244856,0.0004838035224273,0.00804479803416847,"Downregulated","SEC23B"
"ENSG00000176101",1046.38899572359,-0.385780518243207,0.144319373281158,-2.67310278219989,0.00751532203219914,0.0465422822602963,"Downregulated","SSNA1"
"ENSG00000101126",2413.27949544118,-0.38605848684266,0.111217048171896,-3.47121680703097,0.000518105500400511,0.008489606461195,"Downregulated","ADNP"
"ENSG00000176087",1730.85991101839,-0.386613962003651,0.121244214525735,-3.1887209094137,0.00142903773642129,0.0163609948491712,"Downregulated","SLC35A4"
"ENSG00000166200",1323.85536596022,-0.388970420622324,0.130699349049947,-2.97607006805886,0.00291968145413006,0.0255841072216115,"Downregulated","COPS2"
"ENSG00000135018",3245.29728495201,-0.389452580222378,0.0980741047343018,-3.97100316416312,7.15706286141303e-05,0.00232550322822731,"Downregulated","UBQLN1"
"ENSG00000132842",1849.53436905902,-0.390501621728427,0.120307319171672,-3.24586753671405,0.00117093308996672,0.0144521784830713,"Downregulated","AP3B1"
"ENSG00000104131",877.216018575069,-0.39115544587749,0.147423440407364,-2.65327850711285,0.0079714067993606,0.0484440152496743,"Downregulated","EIF3J"
"ENSG00000102974",1280.31742570169,-0.392452358233006,0.137674463823316,-2.85058207117232,0.00436392866422044,0.0329232894298003,"Downregulated","CTCF"
"ENSG00000182446",3259.5086723775,-0.392747354819316,0.147398131310668,-2.6645341520072,0.00770950377396449,0.0473048092797335,"Downregulated","NPLOC4"
"ENSG00000204463",4971.56594453587,-0.393530548337264,0.118050379963965,-3.33358137819963,0.000857355873841682,0.0116643912542648,"Downregulated","BAG6"
"ENSG00000149182",1512.37253419257,-0.394695020108964,0.131188808706398,-3.00860282215303,0.00262451975170481,0.0239884181461096,"Downregulated","ARFGAP2"
"ENSG00000181929",879.741284045496,-0.39665835037122,0.150323132873089,-2.63870465436681,0.00832234506560558,0.0496275829207994,"Downregulated","PRKAG1"
"ENSG00000130706",1753.67777479296,-0.396841927434405,0.122848637336613,-3.23033235075318,0.00123646395129669,0.0148548848378474,"Downregulated","ADRM1"
"ENSG00000166225",777.873179234006,-0.397113917936605,0.147312889438885,-2.69571739071313,0.00702372295480663,0.0445986760325273,"Downregulated","FRS2"
"ENSG00000158769",4524.96453787505,-0.397290082397586,0.129952161568496,-3.05720257056424,0.00223413237747479,0.0215815174932193,"Downregulated","F11R"
"ENSG00000109171",1704.50103551884,-0.397986627083757,0.135303694394025,-2.94143207889622,0.00326698479845828,0.027280639772493,"Downregulated","SLAIN2"
"ENSG00000274523",983.147063708727,-0.398405881369448,0.142805614808833,-2.78984745734805,0.00527328802049978,0.0370959350582056,"Downregulated","RCC1L"
"ENSG00000185896",6963.38392952125,-0.401257432165889,0.129634053138055,-3.09530885174566,0.00196608052875232,0.0199704425999259,"Downregulated","LAMP1"
"ENSG00000116685",1217.70421817773,-0.401388486657172,0.147637554001405,-2.71874245934305,0.00655306088821937,0.0426334139546043,"Downregulated","KIAA2013"
"ENSG00000122741",960.754505810304,-0.401748819932488,0.143136886031873,-2.80674556412404,0.00500447525439077,0.035964811212723,"Downregulated","DCAF10"
"ENSG00000084234",19680.7530077968,-0.403424875679365,0.136691005813104,-2.9513637219918,0.00316374120991344,0.0267375094567857,"Downregulated","APLP2"
"ENSG00000160218",1179.69966622675,-0.404117570773791,0.148220298042784,-2.72646578174564,0.00640165898678167,0.0419186494569566,"Downregulated","TRAPPC10"
"ENSG00000177565",2745.36606938551,-0.406522238769587,0.130338722825552,-3.11896748684338,0.00181485986548483,0.0189390120755826,"Downregulated","TBL1XR1"
"ENSG00000105778",1489.06119007249,-0.409559541025875,0.155062554666073,-2.64125366635331,0.00825998491952707,0.0494101468896117,"Downregulated","AVL9"
"ENSG00000119396",3567.89644016505,-0.409662526561735,0.102146674566502,-4.01053219108985,6.05820395281793e-05,0.00211583948836664,"Downregulated","RAB14"
"ENSG00000173153",1596.9631124846,-0.410234227147195,0.137790837473817,-2.97722428187685,0.00290871139575425,0.0255440589756945,"Downregulated","ESRRA"
"ENSG00000151239",1496.29580775823,-0.412070071553106,0.129778679403502,-3.17517540975986,0.00149745950322267,0.0167146488206169,"Downregulated","TWF1"
"ENSG00000043093",790.500925726918,-0.412200294440782,0.147126043784941,-2.80168135998619,0.00508370578293215,0.0362946551860108,"Downregulated","DCUN1D1"
"ENSG00000241258",757.062363854871,-0.412427177799937,0.129872093235497,-3.17564125999018,0.00149505711371272,0.0167106179516604,"Downregulated","CRCP"
"ENSG00000204574",1560.6344141366,-0.412679010428439,0.106898505030453,-3.86047503948607,0.000113166801085776,0.0030680479637287,"Downregulated","ABCF1"
"ENSG00000124356",684.55909352073,-0.413969437275132,0.14082995276321,-2.9394985168473,0.00328743844039661,0.0273252392846145,"Downregulated","STAMBP"
"ENSG00000181788",825.936380641784,-0.415578497023982,0.151727440550035,-2.73898047391723,0.00616300336167224,0.040791854040451,"Downregulated","SIAH2"
"ENSG00000175224",2068.22110557325,-0.417330954970338,0.1241963345122,-3.36025178689428,0.000778714683240392,0.0109236542155946,"Downregulated","ATG13"
"ENSG00000125977",888.861147324049,-0.4179214065435,0.113028011570584,-3.69750295290751,0.00021773068751652,0.00475240162217992,"Downregulated","EIF2S2"
"ENSG00000182095",3928.31461051744,-0.41932931490838,0.144685527487926,-2.89821188192698,0.00375296954054338,0.0297532095367663,"Downregulated","TNRC18"
"ENSG00000124688",427.251258141407,-0.420408554302899,0.147865594183164,-2.8431803667737,0.00446657855759067,0.0334039327524087,"Downregulated","MAD2L1BP"
"ENSG00000136381",1602.63273550011,-0.421397110109187,0.138050101133402,-3.05249403404621,0.002269482423342,0.0218002466152605,"Downregulated","IREB2"
"ENSG00000135930",1013.35149439669,-0.422454922107995,0.120263657082626,-3.51273969506641,0.000443511757230294,0.00760888770704293,"Downregulated","EIF4E2"
"ENSG00000091164",1660.12454723941,-0.422514277477902,0.146818918920685,-2.87779177631838,0.00400469376943948,0.0310739603385363,"Downregulated","TXNL1"
"ENSG00000117868",3853.24174321063,-0.425926759563017,0.150913437354194,-2.82232495018563,0.00476768418195618,0.0348915521804899,"Downregulated","ESYT2"
"ENSG00000104853",3211.8713039555,-0.426699610168315,0.133979183859779,-3.18482019277631,0.00144843974794589,0.0164565776925561,"Downregulated","CLPTM1"
"ENSG00000136758",4171.22794903309,-0.427394376681223,0.125676408837699,-3.40075262043147,0.000672006115976695,0.00999041328049929,"Downregulated","YME1L1"
"ENSG00000113194",1498.84097013845,-0.428068152984924,0.120030987064455,-3.56631369493827,0.000362037975576793,0.00666033438265079,"Downregulated","FAF2"
"ENSG00000145016",774.292980106816,-0.428967484982878,0.158422299208583,-2.70774687102658,0.00677416679377485,0.0435598221566721,"Downregulated","RUBCN"
"ENSG00000147471",669.270805486647,-0.429373402430643,0.134033898157629,-3.20346873688389,0.00135782781482185,0.0158684563971959,"Downregulated","PLPBP"
"ENSG00000175104",391.745517039315,-0.430201681916605,0.126282821701958,-3.40665243394649,0.000657648154799719,0.00983662750108455,"Downregulated","TRAF6"
"ENSG00000134153",1754.55937601149,-0.430266567937002,0.143319221238273,-3.00215535794511,0.00268075327105435,0.0242057911148465,"Downregulated","EMC7"
"ENSG00000124214",3228.20683041255,-0.431892840535727,0.113932539471654,-3.79077691534454,0.000150176795406442,0.00370709798847902,"Downregulated","STAU1"
"ENSG00000113163",2113.91577895258,-0.432458263361471,0.131539806326812,-3.28766078830178,0.00101023482287286,0.0130495870223985,"Downregulated","CERT1"
"ENSG00000215251",560.276072676791,-0.433514735002965,0.156854607388939,-2.76379981576197,0.0057132578260126,0.0387570783958372,"Downregulated","FASTKD5"
"ENSG00000109133",1904.38235007518,-0.433537861764777,0.141359115638017,-3.06692539641342,0.00216272827673874,0.021153800636106,"Downregulated","TMEM33"
"ENSG00000100664",7166.79394417993,-0.434538244798575,0.143010901419363,-3.03849734870451,0.00237761196946493,0.0224987925803311,"Downregulated","EIF5"
"ENSG00000069345",1893.48281570514,-0.435067479043752,0.101036187805023,-4.30605596366456,1.66191028752079e-05,0.000908016971105309,"Downregulated","DNAJA2"
"ENSG00000160058",1467.9454490641,-0.435091937592589,0.164219169133,-2.64945889015071,0.00806207799693666,0.0486643840492728,"Downregulated","BSDC1"
"ENSG00000125107",4964.84537677969,-0.435176056353812,0.114481277614914,-3.80128581214504,0.00014394714144942,0.00358947261439862,"Downregulated","CNOT1"
"ENSG00000185825",3684.77950852805,-0.435503168245295,0.110284804610123,-3.94889549639117,7.85126155389489e-05,0.00247420803759106,"Downregulated","BCAP31"
"ENSG00000136738",502.01580832034,-0.437049316251667,0.151835962032031,-2.87843084340893,0.00399658897447692,0.0310287225260878,"Downregulated","STAM"
"ENSG00000101166",1336.16621482795,-0.43780774275016,0.136131223496685,-3.21607146034959,0.00129958467092291,0.0154292230384028,"Downregulated","PRELID3B"
"ENSG00000063978",1177.60722596249,-0.438039599675708,0.134153167984663,-3.26521994415954,0.0010937910800908,0.0137674833235786,"Downregulated","RNF4"
"ENSG00000196235",2752.58878460977,-0.438439744678138,0.138064159447511,-3.17562317717093,0.00149515030052452,0.0167106179516604,"Downregulated","SUPT5H"
"ENSG00000009307",12780.5643717888,-0.4389940624833,0.106640650252439,-4.11657338401554,3.84546926906184e-05,0.00160629765610808,"Downregulated","CSDE1"
"ENSG00000148153",442.86302614842,-0.44078929380964,0.154600516034881,-2.85115021032782,0.00435613854434791,0.0328889491087617,"Downregulated","INIP"
"ENSG00000065000",3476.49383904609,-0.440966397591161,0.146287423838313,-3.01438350625784,0.00257502079190806,0.0236747356409297,"Downregulated","AP3D1"
"ENSG00000108256",3309.66361780322,-0.443154503949718,0.166846355213458,-2.65606343862149,0.00790587403914212,0.0482165570620413,"Downregulated","NUFIP2"
"ENSG00000213977",478.404400117728,-0.444948329219014,0.159556784024026,-2.78865190183335,0.00529279199734973,0.0371306198888484,"Downregulated","TAX1BP3"
"ENSG00000160551",2428.59611441455,-0.445394939779021,0.127161069688961,-3.50260453823224,0.000460732949286719,0.00776457217874553,"Downregulated","TAOK1"
"ENSG00000071537",3371.89079427183,-0.4455503160414,0.166284680854884,-2.67944295139389,0.00737447682389942,0.046014220434014,"Downregulated","SEL1L"
"ENSG00000108671",1534.85413740383,-0.445718389088287,0.113244908935699,-3.93588014929101,8.28923360085732e-05,0.00256234399380736,"Downregulated","PSMD11"
"ENSG00000183520",456.34271920754,-0.44621188189309,0.13239529979681,-3.37030002256804,0.000750863833709813,0.0106422709436637,"Downregulated","UTP11"
"ENSG00000064419",1153.57514420297,-0.44858219858101,0.140256603403028,-3.19829646303359,0.0013824208168251,0.0160683004969183,"Downregulated","TNPO3"
"ENSG00000143294",1232.37407792559,-0.44918697658993,0.125603094194732,-3.57624132964052,0.000348569889235833,0.00647894368334772,"Downregulated","PRCC"
"ENSG00000161203",4384.67204335857,-0.449250115333505,0.127564652102892,-3.52174452661971,0.000428717078311716,0.00746498403568823,"Downregulated","AP2M1"
"ENSG00000132912",1302.63347591265,-0.449778980093053,0.162031257021071,-2.77587786679062,0.00550528847505779,0.0379922482212757,"Downregulated","DCTN4"
"ENSG00000166913",7263.53300857579,-0.450996085306847,0.16777456481874,-2.68810761508512,0.00718582340790241,0.0452237660990366,"Downregulated","YWHAB"
"ENSG00000151929",1859.15694249826,-0.451383042615273,0.15259773341736,-2.95799310059688,0.00309649054540363,0.0264295481576839,"Downregulated","BAG3"
"ENSG00000184897",2221.42991827686,-0.452127518328462,0.1582394559289,-2.85723630477858,0.00427347555682513,0.032436103973427,"Downregulated","H1-10"
"ENSG00000099246",2918.96718397776,-0.452772534889729,0.147114939182293,-3.07767883674065,0.00208619618347227,0.020814528375491,"Downregulated","RAB18"
"ENSG00000187555",2888.55911882106,-0.452930238059022,0.124963947827474,-3.62448726959508,0.000289535280526245,0.00573394813443881,"Downregulated","USP7"
"ENSG00000157837",1501.43140562269,-0.453688195294837,0.125258270463281,-3.62202187222306,0.000292309399348438,0.00577084010957631,"Downregulated","SPPL3"
"ENSG00000168288",2136.81420188696,-0.454604529338193,0.154327756068113,-2.94570815335092,0.00322216263860499,0.0270893634940326,"Downregulated","MMADHC"
"ENSG00000176915",2009.71544711208,-0.456383523270857,0.161619108154324,-2.82382156715699,0.00474547955977787,0.0348218337585753,"Downregulated","ANKLE2"
"ENSG00000180398",1248.34695082993,-0.458746861171476,0.156234027434089,-2.93628007103004,0.00332174268328264,0.0275170533435041,"Downregulated","MCFD2"
"ENSG00000151458",1276.69682104615,-0.458843923147687,0.171893712529286,-2.66934675152539,0.00759989455154808,0.0468796939790906,"Downregulated","ANKRD50"
"ENSG00000157538",1077.72922745857,-0.458950030082587,0.153808067347407,-2.98391389995139,0.00284586840802883,0.0252308986671612,"Downregulated","VPS26C"
"ENSG00000130803",574.776502723814,-0.460136337419195,0.152183404617362,-3.02356448507723,0.00249815781969797,0.0232376643044742,"Downregulated","ZNF317"
"ENSG00000138785",291.864005244245,-0.460315085887373,0.154390029563125,-2.98150785507275,0.00286832688220501,0.0253182061166337,"Downregulated","INTS12"
"ENSG00000162819",2266.3903044183,-0.462044076822201,0.110773542679895,-4.17106888201078,3.03174193610686e-05,0.00138018514218444,"Downregulated","BROX"
"ENSG00000158109",1931.84397046362,-0.462875933649065,0.165547573121088,-2.79602971473644,0.00517346435729637,0.0366651304647699,"Downregulated","TPRG1L"
"ENSG00000116688",3536.98534725732,-0.463981793849258,0.163433269295433,-2.83896782980296,0.00452597196365551,0.0337451434195889,"Downregulated","MFN2"
"ENSG00000179295",2464.29850970677,-0.464230167092566,0.143384987328967,-3.23764834617927,0.00120519263269279,0.0146432294941327,"Downregulated","PTPN11"
"ENSG00000107864",370.484516033164,-0.465101450219611,0.16061321114334,-2.89578576325536,0.0037821050409602,0.0298875145475418,"Downregulated","CPEB3"
"ENSG00000157014",533.577178774527,-0.465667647526743,0.157442322868685,-2.95770310703008,0.00309940486014247,0.0264397133499354,"Downregulated","TATDN2"
"ENSG00000204217",1986.98552089503,-0.465735456192788,0.156728062990955,-2.97161495717373,0.00296237948137567,0.0258500420469457,"Downregulated","BMPR2"
"ENSG00000137699",11999.6292775952,-0.465824438794619,0.17242838314592,-2.70155313351403,0.00690164518965639,0.0440985567499981,"Downregulated","TRIM29"
"ENSG00000243147",525.49753912234,-0.466486520615436,0.147515317738828,-3.16229207763588,0.00156532474996643,0.0171188816985995,"Downregulated","MRPL33"
"ENSG00000162191",1493.67483128283,-0.466575870236919,0.120316033575897,-3.8779193127456,0.000105353644328383,0.00293416740600283,"Downregulated","UBXN1"
"ENSG00000177731",4891.2796296791,-0.467635636603529,0.129722447114278,-3.60489373278296,0.000312280681537114,0.00599271518171222,"Downregulated","FLII"
"ENSG00000100441",1560.04801724133,-0.467938952248326,0.155578215485215,-3.00774083819463,0.0026319748391461,0.024005401563206,"Downregulated","KHNYN"
"ENSG00000278053",697.728644915256,-0.468088314143345,0.176908381268799,-2.64593633600728,0.0081465146887298,0.0490391599999468,"Downregulated","DDX52"
"ENSG00000116747",935.064937780955,-0.46847558577713,0.170681274623183,-2.74473920359099,0.00605590023698124,0.0403789446038283,"Downregulated","RO60"
"ENSG00000112893",1362.85937754337,-0.469082759864246,0.162180637899153,-2.8923474832793,0.00382374782448115,0.030115118457407,"Downregulated","MAN2A1"
"ENSG00000126062",1021.77030323053,-0.470443268097043,0.145578148598561,-3.23155138752529,0.00123120183730406,0.0148124114451531,"Downregulated","TMEM115"
"ENSG00000100902",391.229297547728,-0.470574656557079,0.156252127512808,-3.01163679527183,0.00259843295253375,0.0238134165243958,"Downregulated","PSMA6"
"ENSG00000135506",6257.11506127835,-0.473001527793217,0.166682830036568,-2.83773396269698,0.00454350347122819,0.0338464374956105,"Downregulated","OS9"
"ENSG00000144567",2720.70828370229,-0.473469343558463,0.145443486100825,-3.25534925111904,0.00113253001857939,0.0141204106095553,"Downregulated","RETREG2"
"ENSG00000171206",6188.3664681518,-0.474877716411032,0.173769802590759,-2.73279769747684,0.00627988913292089,0.041373954671425,"Downregulated","TRIM8"
"ENSG00000156304",715.605695265654,-0.47556675909194,0.139092574256541,-3.41906648599954,0.000628363709159451,0.00954845685946815,"Downregulated","SCAF4"
"ENSG00000107262",6691.11654250835,-0.476135053095104,0.172317620044312,-2.7631245891898,0.00572509086340248,0.0388066609452916,"Downregulated","BAG1"
"ENSG00000150093",5018.65953810601,-0.476853311616325,0.162015919982844,-2.94324972303228,0.00324786314802643,0.0272019636448099,"Downregulated","ITGB1"
"ENSG00000153767",240.090565763702,-0.478221887691372,0.159108724248698,-3.00562957782176,0.00265031645469649,0.024083066258884,"Downregulated","GTF2E1"
"ENSG00000127481",3628.88983302686,-0.478538876870901,0.167241881178752,-2.86135789371698,0.00421830564063951,0.0322357468021432,"Downregulated","UBR4"
"ENSG00000134352",2571.37275796608,-0.479113366470614,0.151563183285925,-3.16114610476847,0.00157149651309196,0.0171505052026754,"Downregulated","IL6ST"
"ENSG00000162517",1057.64466523223,-0.479385613057872,0.179254752784698,-2.67432581625135,0.00748796633179303,0.0464270149578031,"Downregulated","PEF1"
"ENSG00000160691",1292.97949431932,-0.479738404763626,0.120623181980426,-3.97716588873832,6.97415133176922e-05,0.00228851298963078,"Downregulated","SHC1"
"ENSG00000170248",4661.8516819986,-0.479847458210825,0.151669934452559,-3.1637612289001,0.00155744512118118,0.0170737462920931,"Downregulated","PDCD6IP"
"ENSG00000235863",770.288614256685,-0.480700096606652,0.175845444831533,-2.73365111656536,0.0062636373641179,0.0412986020825544,"Downregulated","B3GALT4"
"ENSG00000162928",1272.56566546857,-0.481819592834704,0.156917630725744,-3.0705255400957,0.00213682409977153,0.0210807097502475,"Downregulated","PEX13"
"ENSG00000130779",4124.88141307903,-0.482144325483869,0.175786747820722,-2.74277971156045,0.00609215396659081,0.0404790834433896,"Downregulated","CLIP1"
"ENSG00000197694",5190.27752356655,-0.48281900538526,0.157474874516498,-3.06600660497544,0.00216938522545129,0.0211541523641382,"Downregulated","SPTAN1"
"ENSG00000176853",1626.23995277459,-0.484489774097425,0.154393422880922,-3.13802081110083,0.00170092799875291,0.0180464568624644,"Downregulated","FAM91A1"
"ENSG00000137275",1655.06234830668,-0.4850149599741,0.178537385349582,-2.71660167434638,0.0065955933247336,0.0428613632875491,"Downregulated","RIPK1"
"ENSG00000112305",486.590209801398,-0.486362647013453,0.1585551504812,-3.06746671765244,0.00215881499706378,0.0211396290465903,"Downregulated","SMAP1"
"ENSG00000055917",4217.1286882463,-0.486809893207326,0.166353681481623,-2.9263547934231,0.0034295956567988,0.0280227216870605,"Downregulated","PUM2"
"ENSG00000125037",2039.16233752654,-0.487374622681733,0.143380485864608,-3.3991698364166,0.000675907308113038,0.00999143809449706,"Downregulated","EMC3"
"ENSG00000117713",2998.14803208853,-0.487535864599454,0.161418813809693,-3.02031623881365,0.00252510883487009,0.0234292953872532,"Downregulated","ARID1A"
"ENSG00000174405",647.957988025869,-0.487988090958866,0.167179679890407,-2.91894380512489,0.00351219531364727,0.0284222749061003,"Downregulated","LIG4"
"ENSG00000110906",959.883389213505,-0.490837782932489,0.129889629150463,-3.77888355015554,0.000157533066884295,0.00382268358623333,"Downregulated","KCTD10"
"ENSG00000116209",11285.7569321124,-0.491960450428774,0.156516405007298,-3.14318777259057,0.00167118597689791,0.017906873497076,"Downregulated","TMEM59"
"ENSG00000184203",1432.68474403917,-0.493670989650179,0.157357976295171,-3.13724795700318,0.00170541832062702,0.0180829151475137,"Downregulated","PPP1R2"
"ENSG00000159140",7490.06316717643,-0.493838913962975,0.142531030058661,-3.46478176548452,0.000530661915834521,0.00858871304533683,"Downregulated","SON"
"ENSG00000140307",907.797656409101,-0.495365620524234,0.141351727002097,-3.50448934038766,0.000457483882296103,0.00775552715876675,"Downregulated","GTF2A2"
"ENSG00000143771",571.602837222258,-0.495802635394974,0.179463455537521,-2.76269413129246,0.00573264597337419,0.0388425254025306,"Downregulated","CNIH4"
"ENSG00000159348",2077.30493577094,-0.496353887510192,0.166006999792601,-2.98995758088699,0.0027901619169451,0.0249312592953699,"Downregulated","CYB5R1"
"ENSG00000163866",575.003009212087,-0.496655238899892,0.153565750535296,-3.2341536909673,0.00122003782056584,0.0147609089207528,"Downregulated","SMIM12"
"ENSG00000131725",401.832458571229,-0.496905894024266,0.169631694924516,-2.92932222510294,0.0033970206816252,0.0278338262737826,"Downregulated","WDR44"
"ENSG00000163900",803.069050678575,-0.497500938011266,0.188148476635501,-2.64419328238873,0.00818858823932213,0.0492061015179722,"Downregulated","TMEM41A"
"ENSG00000184584",2803.01726055493,-0.497600890999934,0.177823753950835,-2.79828133162407,0.00513753429150257,0.0364967032318916,"Downregulated","STING1"
"ENSG00000174695",2165.15397046594,-0.498206547183407,0.157227104201648,-3.16870650078528,0.0015311893288567,0.0168933016886595,"Downregulated","TMEM167A"
"ENSG00000204590",1175.96667143013,-0.498932620066062,0.165315560161872,-3.0180620600839,0.00254396801474641,0.0235017441024624,"Downregulated","GNL1"
"ENSG00000213699",967.270357711877,-0.500376825592527,0.146632403693097,-3.41245736269741,0.000643799973867362,0.00971418852389487,"Downregulated","SLC35F6"
"ENSG00000197223",306.890240791375,-0.500477760382719,0.188563990182488,-2.65415342504349,0.00795076672147409,0.0483699836431239,"Downregulated","C1D"
"ENSG00000174106",894.683666082663,-0.501040072502916,0.134817458972565,-3.71643314093967,0.000202055077338876,0.00452732160447945,"Downregulated","LEMD3"
"ENSG00000049541",369.712610485,-0.501041461405207,0.170164003832822,-2.94446210784659,0.00323516558723646,0.0271405871954175,"Downregulated","RFC2"
"ENSG00000139372",388.290387291402,-0.501595226859398,0.161667239880574,-3.10263988690556,0.00191802876458048,0.0196192583127188,"Downregulated","TDG"
"ENSG00000112977",4895.4254283925,-0.501916764275348,0.182677834268308,-2.74755153675709,0.00600420718755299,0.0401747966106315,"Downregulated","DAP"
